Cust_name,cust_id,sku_code,product_qty,facility_code,sales_value,product_price,total_qty,sales_date
Kelly Thomas,CUST_0436,BGT_SKU_095,2,WH-BLR,4454.58,2227.29,2,14-05-2025
Heidi Anderson,CUST_0214,BGT_SKU_016,1,WH-GGN,2456.07,2456.07,1,14-05-2025
Ivan Thomas,CUST_0166,BGT_SKU_004,2,WH-GGN,2585.32,1292.66,2,14-05-2025
Bob Harris,CUST_0240,BGT_SKU_095,1,WH-GGN,2227.29,2227.29,1,14-05-2025
Xavier Anderson,CUST_0148,BGT_SKU_016,5,WH-KOL,12280.35,2456.07,5,14-05-2025
Grace Williams,CUST_0163,BGT_SKU_024,2,WH-KOL,4472.98,2236.49,2,14-05-2025
Peter King,CUST_0377,BGT_SKU_077,5,WH-KOL,1522.55,304.51,5,14-05-2025
Sam Garcia,CUST_0300,BGT_SKU_088,4,WH-MUM,11269.44,2817.36,4,14-05-2025
Rachel Martinez,CUST_0349,BGT_SKU_016,1,WH-KOL,2456.07,2456.07,1,14-05-2025
Uma Jackson,CUST_0238,BGT_SKU_030,2,WH-BLR,6980.04,3490.02,2,14-05-2025
Bob Anderson,CUST_0395,BGT_SKU_016,4,WH-GGN,9824.28,2456.07,4,14-05-2025
Judy Williams,CUST_0247,BGT_SKU_046,3,WH-MUM,1548.78,516.26,3,14-05-2025
Xavier Smith,CUST_0482,BGT_SKU_091,1,WH-MUM,3220.39,3220.39,1,14-05-2025
Olivia Anderson,CUST_0358,BGT_SKU_071,5,WH-BLR,5431.3,1086.26,5,14-05-2025
Kelly Allen,CUST_0491,BGT_SKU_009,2,WH-GGN,2117.18,1058.59,2,14-05-2025
Kelly King,CUST_0170,BGT_SKU_074,4,WH-KOL,13641.92,3410.48,4,14-05-2025
Liam Anderson,CUST_0362,BGT_SKU_064,4,WH-MUM,6544.36,1636.09,4,14-05-2025
Charlie King,CUST_0403,BGT_SKU_005,2,WH-MUM,4548.74,2274.37,2,14-05-2025
Peter White,CUST_0046,BGT_SKU_001,5,WH-KOL,9064.7,1812.94,5,15-05-2025
Olivia White,CUST_0001,BGT_SKU_042,3,WH-BLR,9443.07,3147.69,3,15-05-2025
Noah Wilson,CUST_0012,BGT_SKU_010,1,WH-KOL,2704.17,2704.17,1,15-05-2025
Charlie Thompson,CUST_0419,BGT_SKU_065,1,WH-MUM,2164.1,2164.1,1,15-05-2025
Heidi Miller,CUST_0435,BGT_SKU_091,3,WH-BLR,9661.17,3220.39,3,15-05-2025
Rachel Martinez,CUST_0349,BGT_SKU_046,2,WH-KOL,1032.52,516.26,2,15-05-2025
Bob Rodriguez,CUST_0091,BGT_SKU_044,4,WH-MUM,5095,1273.75,4,15-05-2025
Uma Jackson,CUST_0192,BGT_SKU_068,3,WH-KOL,1052.22,350.74,3,15-05-2025
Zoe Brown,CUST_0405,BGT_SKU_073,5,WH-GGN,15958.6,3191.72,5,15-05-2025
Bob Young,CUST_0261,BGT_SKU_033,1,WH-BLR,863.48,863.48,1,15-05-2025
Judy Young,CUST_0402,BGT_SKU_068,2,WH-MUM,701.48,350.74,2,15-05-2025
Zoe Lopez,CUST_0242,BGT_SKU_078,5,WH-MUM,7069.15,1413.83,5,15-05-2025
Alice Martinez,CUST_0032,BGT_SKU_006,1,WH-MUM,1141.05,1141.05,1,15-05-2025
Alice Thomas,CUST_0008,BGT_SKU_065,1,WH-GGN,2164.1,2164.1,1,15-05-2025
Kelly Wilson,CUST_0109,BGT_SKU_025,5,WH-BLR,13734.05,2746.81,5,15-05-2025
Charlie Williams,CUST_0014,BGT_SKU_006,2,WH-MUM,2282.1,1141.05,2,15-05-2025
Alice Brown,CUST_0337,BGT_SKU_035,3,WH-BLR,4182.78,1394.26,3,15-05-2025
Bob Lopez,CUST_0216,BGT_SKU_066,3,WH-GGN,4980.51,1660.17,3,15-05-2025
David Wilson,CUST_0370,BGT_SKU_017,4,WH-GGN,9858.32,2464.58,4,15-05-2025
Liam Thompson,CUST_0146,BGT_SKU_024,3,WH-KOL,6709.47,2236.49,3,15-05-2025
Frank Lopez,CUST_0486,BGT_SKU_043,1,WH-GGN,3236.38,3236.38,1,15-05-2025
Uma Jackson,CUST_0072,BGT_SKU_038,2,WH-BLR,2460.92,1230.46,2,15-05-2025
Grace Wright,CUST_0404,BGT_SKU_092,1,WH-MUM,3254.5,3254.5,1,15-05-2025
Alice White,CUST_0249,BGT_SKU_081,4,WH-BLR,8448,2112,4,15-05-2025
David Moore,CUST_0210,BGT_SKU_010,3,WH-BLR,8112.51,2704.17,3,15-05-2025
Kelly Moore,CUST_0198,BGT_SKU_022,3,WH-KOL,9325.47,3108.49,3,15-05-2025
Judy Garcia,CUST_0062,BGT_SKU_032,5,WH-MUM,16485.45,3297.09,5,15-05-2025
Peter Jackson,CUST_0401,BGT_SKU_099,4,WH-BLR,7567.8,1891.95,4,15-05-2025
Sam Wright,CUST_0124,BGT_SKU_100,3,WH-GGN,5031.39,1677.13,3,15-05-2025
David Thompson,CUST_0010,BGT_SKU_035,3,WH-MUM,4182.78,1394.26,3,15-05-2025
Alice Gonzalez,CUST_0415,BGT_SKU_032,1,WH-KOL,3297.09,3297.09,1,15-05-2025
Frank Wilson,CUST_0450,BGT_SKU_081,3,WH-GGN,6336,2112,3,15-05-2025
Charlie Brown,CUST_0092,BGT_SKU_090,5,WH-BLR,5492.35,1098.47,5,15-05-2025
Kelly Miller,CUST_0095,BGT_SKU_072,5,WH-KOL,14907.4,2981.48,5,15-05-2025
David Jones,CUST_0150,BGT_SKU_028,5,WH-KOL,3777.05,755.41,5,15-05-2025
Alice Moore,CUST_0376,BGT_SKU_075,1,WH-KOL,3254.55,3254.55,1,15-05-2025
Rachel Brown,CUST_0157,BGT_SKU_061,1,WH-BLR,2901.97,2901.97,1,15-05-2025
Sam Rodriguez,CUST_0289,BGT_SKU_066,2,WH-KOL,3320.34,1660.17,2,15-05-2025
David Wilson,CUST_0026,BGT_SKU_074,4,WH-GGN,13641.92,3410.48,4,15-05-2025
Frank Wilson,CUST_0448,BGT_SKU_034,4,WH-KOL,9788.04,2447.01,4,15-05-2025
Noah Johnson,CUST_0089,BGT_SKU_095,1,WH-GGN,2227.29,2227.29,1,15-05-2025
Mia Rodriguez,CUST_0301,BGT_SKU_085,1,WH-BLR,372.47,372.47,1,15-05-2025
Zoe Wright,CUST_0426,BGT_SKU_069,5,WH-GGN,16906.85,3381.37,5,15-05-2025
Judy Martinez,CUST_0307,BGT_SKU_065,2,WH-GGN,4328.2,2164.1,2,15-05-2025
Zoe Brown,CUST_0405,BGT_SKU_064,4,WH-GGN,6544.36,1636.09,4,15-05-2025
Mia Jackson,CUST_0168,BGT_SKU_056,4,WH-BLR,7164.6,1791.15,4,15-05-2025
Rachel Thompson,CUST_0174,BGT_SKU_066,1,WH-KOL,1660.17,1660.17,1,15-05-2025
Zoe Lopez,CUST_0322,BGT_SKU_088,4,WH-KOL,11269.44,2817.36,4,15-05-2025
Liam Thompson,CUST_0146,BGT_SKU_066,5,WH-GGN,8300.85,1660.17,5,15-05-2025
Kelly King,CUST_0170,BGT_SKU_089,5,WH-MUM,10109.3,2021.86,5,15-05-2025
Heidi Williams,CUST_0043,BGT_SKU_007,2,WH-MUM,2997.38,1498.69,2,15-05-2025
Heidi Moore,CUST_0187,BGT_SKU_005,1,WH-GGN,2274.37,2274.37,1,15-05-2025
Judy White,CUST_0351,BGT_SKU_043,4,WH-MUM,12945.52,3236.38,4,15-05-2025
Uma Garcia,CUST_0111,BGT_SKU_093,2,WH-BLR,6793.54,3396.77,2,15-05-2025
David Rodriguez,CUST_0352,BGT_SKU_044,3,WH-KOL,3821.25,1273.75,3,15-05-2025
Sam Garcia,CUST_0130,BGT_SKU_042,2,WH-MUM,6295.38,3147.69,2,15-05-2025
Uma Jones,CUST_0067,BGT_SKU_052,2,WH-MUM,4944.18,2472.09,2,15-05-2025
Ivan Thomas,CUST_0166,BGT_SKU_055,3,WH-BLR,8572.35,2857.45,3,15-05-2025
Grace Johnson,CUST_0202,BGT_SKU_057,1,WH-KOL,2914.26,2914.26,1,15-05-2025
Quinn Young,CUST_0309,BGT_SKU_069,2,WH-MUM,6762.74,3381.37,2,15-05-2025
Zoe Thompson,CUST_0277,BGT_SKU_099,4,WH-GGN,7567.8,1891.95,4,15-05-2025
Alice Hernandez,CUST_0085,BGT_SKU_012,5,WH-BLR,10021.4,2004.28,5,15-05-2025
Noah Hernandez,CUST_0386,BGT_SKU_093,4,WH-GGN,13587.08,3396.77,4,15-05-2025
Rachel Allen,CUST_0328,BGT_SKU_004,1,WH-BLR,1292.66,1292.66,1,15-05-2025
David Wilson,CUST_0177,BGT_SKU_076,4,WH-BLR,6135,1533.75,4,15-05-2025
Eve Johnson,CUST_0275,BGT_SKU_034,5,WH-GGN,12235.05,2447.01,5,15-05-2025
Charlie Davis,CUST_0431,BGT_SKU_072,3,WH-GGN,8944.44,2981.48,3,15-05-2025
Victor Martinez,CUST_0153,BGT_SKU_023,5,WH-BLR,7058.5,1411.7,5,15-05-2025
Judy Jackson,CUST_0296,BGT_SKU_030,4,WH-GGN,13960.08,3490.02,4,15-05-2025
Uma Jackson,CUST_0192,BGT_SKU_001,3,WH-BLR,5438.82,1812.94,3,15-05-2025
Yara White,CUST_0048,BGT_SKU_023,5,WH-MUM,7058.5,1411.7,5,15-05-2025
Zoe Brown,CUST_0405,BGT_SKU_015,3,WH-BLR,1292.52,430.84,3,15-05-2025
Grace Thompson,CUST_0487,BGT_SKU_010,4,WH-GGN,10816.68,2704.17,4,15-05-2025
Frank Thompson,CUST_0438,BGT_SKU_028,3,WH-KOL,2266.23,755.41,3,15-05-2025
Quinn Martin,CUST_0397,BGT_SKU_028,2,WH-MUM,1510.82,755.41,2,15-05-2025
Peter Hernandez,CUST_0011,BGT_SKU_053,1,WH-BLR,1504.32,1504.32,1,15-05-2025
Yara Gonzalez,CUST_0286,BGT_SKU_042,2,WH-MUM,6295.38,3147.69,2,15-05-2025
Bob Jones,CUST_0123,BGT_SKU_025,5,WH-BLR,13734.05,2746.81,5,15-05-2025
Charlie King,CUST_0403,BGT_SKU_079,3,WH-GGN,992.34,330.78,3,15-05-2025
Eve Jackson,CUST_0314,BGT_SKU_076,1,WH-MUM,1533.75,1533.75,1,15-05-2025
Olivia Anderson,CUST_0358,BGT_SKU_042,4,WH-MUM,12590.76,3147.69,4,15-05-2025
Xavier Smith,CUST_0482,BGT_SKU_008,3,WH-GGN,5022.33,1674.11,3,15-05-2025
Eve Lopez,CUST_0135,BGT_SKU_090,1,WH-GGN,1098.47,1098.47,1,15-05-2025
Judy Martinez,CUST_0013,BGT_SKU_074,1,WH-GGN,3410.48,3410.48,1,15-05-2025
Tina Jackson,CUST_0364,BGT_SKU_076,4,WH-KOL,6135,1533.75,4,15-05-2025
Sam Allen,CUST_0264,BGT_SKU_087,1,WH-BLR,2120.28,2120.28,1,15-05-2025
Zoe Lopez,CUST_0304,BGT_SKU_001,1,WH-MUM,1812.94,1812.94,1,15-05-2025
Charlie Garcia,CUST_0453,BGT_SKU_098,2,WH-KOL,4853.56,2426.78,2,15-05-2025
Tina Williams,CUST_0278,BGT_SKU_050,5,WH-MUM,13429.25,2685.85,5,15-05-2025
Peter Gonzalez,CUST_0108,BGT_SKU_047,4,WH-BLR,12478.44,3119.61,4,15-05-2025
Victor Williams,CUST_0279,BGT_SKU_093,2,WH-KOL,6793.54,3396.77,2,15-05-2025
Sam Moore,CUST_0246,BGT_SKU_015,3,WH-BLR,1292.52,430.84,3,15-05-2025
Quinn Rodriguez,CUST_0480,BGT_SKU_047,4,WH-BLR,12478.44,3119.61,4,15-05-2025
Grace Martinez,CUST_0052,BGT_SKU_080,2,WH-MUM,1000.04,500.02,2,15-05-2025
Zoe Lopez,CUST_0322,BGT_SKU_089,4,WH-MUM,8087.44,2021.86,4,15-05-2025
Sam Garcia,CUST_0241,BGT_SKU_029,4,WH-BLR,5037.44,1259.36,4,15-05-2025
Sam Young,CUST_0463,BGT_SKU_001,2,WH-MUM,3625.88,1812.94,2,15-05-2025
Charlie Thompson,CUST_0419,BGT_SKU_005,4,WH-MUM,9097.48,2274.37,4,15-05-2025
Grace Lopez,CUST_0474,BGT_SKU_028,4,WH-KOL,3021.64,755.41,4,15-05-2025
Uma Wright,CUST_0211,BGT_SKU_005,3,WH-BLR,6823.11,2274.37,3,15-05-2025
Peter Miller,CUST_0178,BGT_SKU_077,1,WH-KOL,304.51,304.51,1,15-05-2025
Rachel Martinez,CUST_0349,BGT_SKU_023,1,WH-GGN,1411.7,1411.7,1,15-05-2025
Zoe Thompson,CUST_0106,BGT_SKU_036,1,WH-GGN,2095.94,2095.94,1,15-05-2025
Victor Anderson,CUST_0423,BGT_SKU_084,3,WH-KOL,2054.46,684.82,3,15-05-2025
Judy Young,CUST_0402,BGT_SKU_076,2,WH-GGN,3067.5,1533.75,2,15-05-2025
Uma Hernandez,CUST_0481,BGT_SKU_020,3,WH-GGN,6886.98,2295.66,3,15-05-2025
Ivan King,CUST_0205,BGT_SKU_072,4,WH-BLR,11925.92,2981.48,4,15-05-2025
Ivan Smith,CUST_0208,BGT_SKU_042,1,WH-BLR,3147.69,3147.69,1,15-05-2025
Frank Gonzalez,CUST_0236,BGT_SKU_093,2,WH-KOL,6793.54,3396.77,2,15-05-2025
Kelly Martinez,CUST_0420,BGT_SKU_010,5,WH-KOL,13520.85,2704.17,5,15-05-2025
Zoe Wright,CUST_0426,BGT_SKU_073,3,WH-KOL,9575.16,3191.72,3,15-05-2025
Zoe Lopez,CUST_0242,BGT_SKU_083,4,WH-MUM,13420.76,3355.19,4,15-05-2025
Rachel Martinez,CUST_0194,BGT_SKU_097,2,WH-KOL,6444.22,3222.11,2,15-05-2025
Xavier Anderson,CUST_0156,BGT_SKU_016,1,WH-BLR,2456.07,2456.07,1,15-05-2025
David King,CUST_0042,BGT_SKU_090,5,WH-KOL,5492.35,1098.47,5,15-05-2025
Victor King,CUST_0312,BGT_SKU_016,3,WH-BLR,7368.21,2456.07,3,15-05-2025
Uma Garcia,CUST_0111,BGT_SKU_040,2,WH-MUM,5173.5,2586.75,2,15-05-2025
Eve Allen,CUST_0243,BGT_SKU_026,4,WH-BLR,1024.76,256.19,4,15-05-2025
Noah Thomas,CUST_0441,BGT_SKU_076,1,WH-KOL,1533.75,1533.75,1,15-05-2025
Noah Johnson,CUST_0252,BGT_SKU_032,1,WH-BLR,3297.09,3297.09,1,15-05-2025
Xavier Rodriguez,CUST_0449,BGT_SKU_001,5,WH-GGN,9064.7,1812.94,0,15-05-2025
Peter Williams,CUST_0356,BGT_SKU_037,1,WH-BLR,1178.88,1178.88,1,15-05-2025
Noah Martin,CUST_0268,BGT_SKU_045,4,WH-BLR,5046.56,1261.64,4,15-05-2025
Rachel Lopez,CUST_0098,BGT_SKU_054,3,WH-KOL,943.77,314.59,3,15-05-2025
Heidi Williams,CUST_0043,BGT_SKU_092,4,WH-MUM,13018,3254.5,4,15-05-2025
Olivia Anderson,CUST_0358,BGT_SKU_100,4,WH-KOL,6708.52,1677.13,4,15-05-2025
Mia Thomas,CUST_0073,BGT_SKU_068,3,WH-MUM,1052.22,350.74,3,15-05-2025
Rachel King,CUST_0047,BGT_SKU_096,4,WH-GGN,4275.4,1068.85,4,15-05-2025
Yara Moore,CUST_0470,BGT_SKU_060,4,WH-BLR,5868.16,1467.04,4,15-05-2025
Uma Wright,CUST_0211,BGT_SKU_075,2,WH-GGN,6509.1,3254.55,2,15-05-2025
Victor Williams,CUST_0285,BGT_SKU_040,3,WH-KOL,7760.25,2586.75,3,15-05-2025
Olivia Anderson,CUST_0288,BGT_SKU_059,5,WH-BLR,13752.6,2750.52,5,15-05-2025
Liam Miller,CUST_0134,BGT_SKU_005,1,WH-KOL,2274.37,2274.37,1,15-05-2025
Heidi Gonzalez,CUST_0373,BGT_SKU_076,2,WH-KOL,3067.5,1533.75,2,15-05-2025
Olivia Harris,CUST_0007,BGT_SKU_012,5,WH-MUM,10021.4,2004.28,5,15-05-2025
Eve Anderson,CUST_0160,BGT_SKU_047,2,WH-MUM,6239.22,3119.61,2,15-05-2025
Yara Garcia,CUST_0443,BGT_SKU_019,3,WH-KOL,4981.47,1660.49,3,15-05-2025
Noah Martinez,CUST_0060,BGT_SKU_034,1,WH-BLR,2447.01,2447.01,1,15-05-2025
Ivan Thomas,CUST_0166,BGT_SKU_010,3,WH-MUM,8112.51,2704.17,3,15-05-2025
Grace Johnson,CUST_0202,BGT_SKU_009,1,WH-GGN,1058.59,1058.59,1,15-05-2025
Charlie King,CUST_0403,BGT_SKU_049,3,WH-KOL,9180.63,3060.21,3,15-05-2025
Quinn Hernandez,CUST_0255,BGT_SKU_025,4,WH-BLR,10987.24,2746.81,4,15-05-2025
Heidi Moore,CUST_0187,BGT_SKU_099,1,WH-KOL,1891.95,1891.95,1,15-05-2025
Eve Lopez,CUST_0135,BGT_SKU_099,4,WH-KOL,7567.8,1891.95,4,15-05-2025
Quinn Jones,CUST_0270,BGT_SKU_074,3,WH-BLR,10231.44,3410.48,3,15-05-2025
Tina Miller,CUST_0462,BGT_SKU_005,2,WH-BLR,4548.74,2274.37,2,15-05-2025
Xavier Martinez,CUST_0369,BGT_SKU_066,1,WH-KOL,1660.17,1660.17,1,15-05-2025
Alice Wilson,CUST_0329,BGT_SKU_095,2,WH-GGN,4454.58,2227.29,2,15-05-2025
Eve Thompson,CUST_0388,BGT_SKU_007,2,WH-BLR,2997.38,1498.69,2,15-05-2025
Sam Jackson,CUST_0185,BGT_SKU_001,5,WH-MUM,9064.7,1812.94,5,15-05-2025
Mia Martin,CUST_0343,BGT_SKU_036,2,WH-MUM,4191.88,2095.94,2,15-05-2025
Kelly Smith,CUST_0021,BGT_SKU_098,4,WH-BLR,9707.12,2426.78,4,15-05-2025
Xavier Martinez,CUST_0078,BGT_SKU_009,1,WH-BLR,1058.59,1058.59,1,16-05-2025
David Hernandez,CUST_0103,BGT_SKU_038,5,WH-BLR,6152.3,1230.46,5,16-05-2025
Grace Anderson,CUST_0259,BGT_SKU_010,1,WH-BLR,2704.17,2704.17,1,16-05-2025
Quinn Jackson,CUST_0271,BGT_SKU_055,5,WH-KOL,14287.25,2857.45,5,16-05-2025
David Wilson,CUST_0370,BGT_SKU_093,2,WH-GGN,6793.54,3396.77,2,16-05-2025
Uma King,CUST_0299,BGT_SKU_024,1,WH-KOL,2236.49,2236.49,1,16-05-2025
David Moore,CUST_0210,BGT_SKU_096,5,WH-BLR,5344.25,1068.85,5,16-05-2025
Mia Johnson,CUST_0054,BGT_SKU_086,3,WH-BLR,7069.56,2356.52,3,16-05-2025
Eve White,CUST_0184,BGT_SKU_077,2,WH-MUM,609.02,304.51,2,16-05-2025
Olivia Anderson,CUST_0230,BGT_SKU_058,4,WH-KOL,4126.2,1031.55,4,16-05-2025
Alice White,CUST_0249,BGT_SKU_004,1,WH-GGN,1292.66,1292.66,1,16-05-2025
Peter Wright,CUST_0260,BGT_SKU_050,4,WH-KOL,10743.4,2685.85,4,16-05-2025
Grace Wright,CUST_0404,BGT_SKU_042,3,WH-BLR,9443.07,3147.69,3,16-05-2025
Judy Garcia,CUST_0392,BGT_SKU_044,4,WH-GGN,5095,1273.75,4,16-05-2025
Noah Johnson,CUST_0089,BGT_SKU_031,1,WH-BLR,525.59,525.59,1,16-05-2025
Ivan Gonzalez,CUST_0320,BGT_SKU_023,3,WH-BLR,4235.1,1411.7,3,16-05-2025
Judy Martinez,CUST_0384,BGT_SKU_057,4,WH-GGN,11657.04,2914.26,4,16-05-2025
Uma Jones,CUST_0015,BGT_SKU_016,4,WH-KOL,9824.28,2456.07,4,16-05-2025
David Martin,CUST_0347,BGT_SKU_034,5,WH-KOL,12235.05,2447.01,5,16-05-2025
Victor Williams,CUST_0285,BGT_SKU_064,4,WH-MUM,6544.36,1636.09,4,16-05-2025
Bob Moore,CUST_0136,BGT_SKU_042,3,WH-GGN,9443.07,3147.69,3,16-05-2025
Eve Lopez,CUST_0135,BGT_SKU_024,4,WH-GGN,8945.96,2236.49,4,16-05-2025
David Rodriguez,CUST_0094,BGT_SKU_030,1,WH-BLR,3490.02,3490.02,1,16-05-2025
Kelly Allen,CUST_0491,BGT_SKU_020,1,WH-KOL,2295.66,2295.66,1,16-05-2025
David Jones,CUST_0150,BGT_SKU_073,2,WH-GGN,6383.44,3191.72,2,16-05-2025
Wendy Davis,CUST_0291,BGT_SKU_097,1,WH-BLR,3222.11,3222.11,1,16-05-2025
Kelly King,CUST_0170,BGT_SKU_033,2,WH-BLR,1726.96,863.48,2,16-05-2025
Heidi White,CUST_0112,BGT_SKU_003,5,WH-KOL,8441.8,1688.36,5,16-05-2025
Sam Jackson,CUST_0185,BGT_SKU_058,2,WH-GGN,2063.1,1031.55,2,16-05-2025
Liam Wright,CUST_0409,BGT_SKU_010,3,WH-GGN,8112.51,2704.17,3,16-05-2025
Judy Williams,CUST_0144,BGT_SKU_062,3,WH-BLR,1593,531,3,16-05-2025
David Jones,CUST_0150,BGT_SKU_042,1,WH-BLR,3147.69,3147.69,1,16-05-2025
Bob Garcia,CUST_0494,BGT_SKU_012,2,WH-BLR,4008.56,2004.28,2,16-05-2025
David Moore,CUST_0056,BGT_SKU_049,4,WH-MUM,12240.84,3060.21,4,16-05-2025
Grace Johnson,CUST_0202,BGT_SKU_087,5,WH-KOL,10601.4,2120.28,5,16-05-2025
Eve Lopez,CUST_0382,BGT_SKU_039,3,WH-KOL,2516.07,838.69,3,16-05-2025
Yara Gonzalez,CUST_0232,BGT_SKU_059,2,WH-KOL,5501.04,2750.52,2,16-05-2025
Uma Davis,CUST_0256,BGT_SKU_088,4,WH-MUM,11269.44,2817.36,4,16-05-2025
Mia Hernandez,CUST_0290,BGT_SKU_085,4,WH-GGN,1489.88,372.47,4,16-05-2025
Uma Jackson,CUST_0072,BGT_SKU_064,1,WH-KOL,1636.09,1636.09,1,16-05-2025
Charlie Williams,CUST_0077,BGT_SKU_072,5,WH-KOL,14907.4,2981.48,5,16-05-2025
David Martin,CUST_0129,BGT_SKU_071,5,WH-BLR,5431.3,1086.26,5,16-05-2025
Victor Anderson,CUST_0423,BGT_SKU_068,4,WH-MUM,1402.96,350.74,4,16-05-2025
Liam Thompson,CUST_0146,BGT_SKU_060,2,WH-MUM,2934.08,1467.04,2,16-05-2025
Grace Smith,CUST_0459,BGT_SKU_053,4,WH-BLR,6017.28,1504.32,4,16-05-2025
Liam Miller,CUST_0134,BGT_SKU_018,5,WH-KOL,2550.05,510.01,5,16-05-2025
Ivan King,CUST_0145,BGT_SKU_066,1,WH-BLR,1660.17,1660.17,1,16-05-2025
David Gonzalez,CUST_0315,BGT_SKU_051,3,WH-KOL,7071.45,2357.15,3,16-05-2025
Xavier Lopez,CUST_0282,BGT_SKU_039,2,WH-KOL,1677.38,838.69,2,16-05-2025
Victor Williams,CUST_0279,BGT_SKU_041,1,WH-KOL,1537.61,1537.61,1,16-05-2025
Charlie Thomas,CUST_0371,BGT_SKU_094,5,WH-MUM,7398.95,1479.79,5,16-05-2025
Uma Thomas,CUST_0413,BGT_SKU_053,5,WH-BLR,7521.6,1504.32,5,16-05-2025
Xavier Jackson,CUST_0444,BGT_SKU_019,3,WH-BLR,4981.47,1660.49,3,16-05-2025
Judy Allen,CUST_0002,BGT_SKU_080,1,WH-BLR,500.02,500.02,1,16-05-2025
Zoe Thompson,CUST_0083,BGT_SKU_062,2,WH-KOL,1062,531,2,16-05-2025
Kelly Smith,CUST_0021,BGT_SKU_075,2,WH-BLR,6509.1,3254.55,2,16-05-2025
Grace Miller,CUST_0357,BGT_SKU_079,2,WH-KOL,661.56,330.78,2,16-05-2025
Victor Williams,CUST_0279,BGT_SKU_087,3,WH-KOL,6360.84,2120.28,3,16-05-2025
Alice Martin,CUST_0140,BGT_SKU_020,2,WH-KOL,4591.32,2295.66,2,16-05-2025
Sam Johnson,CUST_0325,BGT_SKU_011,1,WH-MUM,1919.63,1919.63,1,16-05-2025
Olivia Johnson,CUST_0171,BGT_SKU_049,2,WH-MUM,6120.42,3060.21,2,16-05-2025
Yara Brown,CUST_0139,BGT_SKU_009,5,WH-KOL,5292.95,1058.59,5,16-05-2025
Zoe Brown,CUST_0059,BGT_SKU_043,5,WH-MUM,16181.9,3236.38,5,16-05-2025
Charlie Johnson,CUST_0154,BGT_SKU_013,1,WH-MUM,2311.92,2311.92,1,16-05-2025
Liam Young,CUST_0248,BGT_SKU_084,5,WH-MUM,3424.1,684.82,5,16-05-2025
Wendy Anderson,CUST_0051,BGT_SKU_100,5,WH-GGN,8385.65,1677.13,5,16-05-2025
Judy Martinez,CUST_0307,BGT_SKU_052,4,WH-BLR,9888.36,2472.09,4,16-05-2025
Rachel Hernandez,CUST_0225,BGT_SKU_027,4,WH-GGN,6041.56,1510.39,4,16-05-2025
Quinn Thompson,CUST_0469,BGT_SKU_037,1,WH-GGN,1178.88,1178.88,1,16-05-2025
Quinn Young,CUST_0183,BGT_SKU_036,5,WH-MUM,10479.7,2095.94,5,16-05-2025
Kelly Thomas,CUST_0436,BGT_SKU_004,2,WH-MUM,2585.32,1292.66,2,16-05-2025
Olivia Gonzalez,CUST_0066,BGT_SKU_076,4,WH-MUM,6135,1533.75,4,16-05-2025
Ivan Smith,CUST_0058,BGT_SKU_089,5,WH-KOL,10109.3,2021.86,5,16-05-2025
Eve White,CUST_0184,BGT_SKU_046,5,WH-MUM,2581.3,516.26,5,16-05-2025
Ivan Thompson,CUST_0492,BGT_SKU_083,4,WH-GGN,13420.76,3355.19,4,16-05-2025
Kelly Gonzalez,CUST_0038,BGT_SKU_001,3,WH-BLR,5438.82,1812.94,3,16-05-2025
Grace Wright,CUST_0440,BGT_SKU_076,2,WH-MUM,3067.5,1533.75,2,16-05-2025
Rachel Martinez,CUST_0349,BGT_SKU_025,4,WH-BLR,10987.24,2746.81,4,16-05-2025
Alice Thomas,CUST_0008,BGT_SKU_067,4,WH-BLR,6104.24,1526.06,4,16-05-2025
David Davis,CUST_0179,BGT_SKU_030,4,WH-BLR,13960.08,3490.02,4,16-05-2025
Mia Garcia,CUST_0365,BGT_SKU_020,5,WH-KOL,11478.3,2295.66,5,16-05-2025
Bob Jackson,CUST_0244,BGT_SKU_036,1,WH-GGN,2095.94,2095.94,1,16-05-2025
Judy Martinez,CUST_0307,BGT_SKU_041,3,WH-BLR,4612.83,1537.61,3,16-05-2025
Yara Garcia,CUST_0443,BGT_SKU_047,2,WH-MUM,6239.22,3119.61,2,16-05-2025
Rachel Garcia,CUST_0165,BGT_SKU_088,1,WH-KOL,2817.36,2817.36,1,16-05-2025
Bob Allen,CUST_0341,BGT_SKU_098,2,WH-GGN,4853.56,2426.78,2,16-05-2025
Zoe Lopez,CUST_0131,BGT_SKU_048,4,WH-GGN,7194.36,1798.59,4,16-05-2025
Heidi Gonzalez,CUST_0117,BGT_SKU_084,1,WH-BLR,684.82,684.82,1,16-05-2025
Rachel King,CUST_0044,BGT_SKU_037,5,WH-BLR,5894.4,1178.88,5,16-05-2025
Ivan Gonzalez,CUST_0320,BGT_SKU_006,3,WH-MUM,3423.15,1141.05,3,16-05-2025
Olivia Allen,CUST_0330,BGT_SKU_065,1,WH-KOL,2164.1,2164.1,1,16-05-2025
Rachel Martinez,CUST_0349,BGT_SKU_013,1,WH-GGN,2311.92,2311.92,1,16-05-2025
Charlie Brown,CUST_0456,BGT_SKU_071,5,WH-KOL,5431.3,1086.26,5,16-05-2025
David Allen,CUST_0319,BGT_SKU_057,4,WH-BLR,11657.04,2914.26,4,16-05-2025
Wendy Jones,CUST_0212,BGT_SKU_067,3,WH-MUM,4578.18,1526.06,3,16-05-2025
